EMP_ID,Role,Domain,Analytical Skills,Technical Proficiency,Communication Skills,Problem Solving Skills,test,dafedaf,lkjdhfdghj,Years of experience in Business Analysis,Experience of related Domain,Leadership-Team lead experience,etset,Bachelor's Degree,Master's Degree,KPI_Score,Proficiency in Programming Languages,"Database Management (SQL, NoSQL)",API Development and Integration,Knowledge of Frameworks,Understanding of Microservices Architecture,Years of experience in Bacend Engineer,"Scripting and Automation (Python, Bash)",Continuous Integration/Continuous Deployment,"Cloud Platforms ( AWS, Azure, GCP)",Configuration Management Tools,Monitoring and Logging Tools,Years of experience in DevOps Engineer,Leadership/Team lead experience,Proficiency in HTML/CSS,Proficiency in JavaScript/TypeScript,Knowledge of Frontend Frameworks/Libraries,UI/UX Design Principles,Responsive Design and Cross-Browser Compatibility,Years of experience in FrontEnd engineer,Proficiency in Frontend Technologies,Proficiency in Backend Technologies,Knowledge of Frontend Frameworks,Knowledge of Backend Frameworks,Years of experience in Fullstack engineer,planning & scheduling,Leadership and Team Management,Risk Management,Budgeting and Cost Control,Knowledge of Project Management Methodologies,Excellent communication,Test Automation,Knowledge of testing methodologies,Bug tracking and reporting,Years of experience in QA,Technical Expertise,Project Management Skills,Problem-Solving and Decision-Making,Communication and Collaboration,Years of experience in Tech Lead,Performance_Category
FU_SYN_115,FullStack Engineer,Finance,,,,,,,,,15+,,,related,related,56.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_116,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,related,30.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_117,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,36.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_118,FullStack Engineer,Health,,,,,,,,,6 - 14,,,related,related,38.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_119,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,33.0,,Intermediate,Novice,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_120,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,45.0,,Novice,Novice,,,,,,,,,,,,,,,,,Intermediate,Advanced,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_121,FullStack Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,44.5,,Advanced,Advanced,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_122,FullStack Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,41.5,,Novice,Novice,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_123,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,36.5,,Novice,Novice,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_124,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,Unrelated,45.0,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_125,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,Unrelated,43.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_126,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,Unrelated,45.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_127,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,Unrelated,27.0,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Advanced,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_128,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,related,Unrelated,29.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,3-5 years,,,,,,,,,,,,,,,,Low
FU_SYN_129,FullStack Engineer,Finance,,,,,,,,,15+,,,related,related,45.0,,Novice,Novice,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_130,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,32.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_131,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,35.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_132,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,49.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_133,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,37.5,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_134,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,related,59.0,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_135,FullStack Engineer,Education,,,,,,,,,15+,,,related,related,55.5,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_136,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,31.5,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_137,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,57.0,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_138,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,43.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_139,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,related,35.0,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_140,FullStack Engineer,Health,,,,,,,,,6 - 14,,,related,Unrelated,33.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_141,FullStack Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,47.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Advanced,Novice,Advanced,Novice,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_142,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,30.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_143,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,30.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_144,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,related,54.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_145,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,40.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_146,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,38.5,,Novice,Novice,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_147,FullStack Engineer,Education,,,,,,,,,15+,,,related,Unrelated,49.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_148,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,30.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Novice,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_149,FullStack Engineer,Health,,,,,,,,,15+,,,Unrelated,Unrelated,40.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_150,FullStack Engineer,Health,,,,,,,,,15+,,,related,related,63.5,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Advanced,3-5 years,,,,,,,,,,,,,,,,High
FU_SYN_151,FullStack Engineer,Health,,,,,,,,,15+,,,related,Unrelated,46.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_152,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,related,50.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Advanced,Novice,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_153,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,Unrelated,37.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_154,FullStack Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,61.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Intermediate,5+ years,,,,,,,,,,,,,,,,High
FU_SYN_155,FullStack Engineer,Education,,,,,,,,,6 - 14,,,related,related,42.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Advanced,Novice,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_156,FullStack Engineer,Health,,,,,,,,,6 - 14,,,related,Unrelated,45.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_157,FullStack Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,40.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_158,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,46.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_159,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,related,45.0,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_160,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,related,62.5,,Advanced,Advanced,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,High
FU_SYN_161,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,Unrelated,32.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Novice,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_162,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,related,42.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_163,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,related,Unrelated,22.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Novice,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_164,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,29.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Novice,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_165,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,42.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_166,FullStack Engineer,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,45.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Intermediate,Novice,Advanced,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_167,FullStack Engineer,Health,,,,,,,,,6 - 14,,,related,related,36.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_168,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,43.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_169,FullStack Engineer,Finance,,,,,,,,,15+,,,Unrelated,Unrelated,35.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_170,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,related,36.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_171,FullStack Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,53.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_172,FullStack Engineer,Health,,,,,,,,,15+,,,related,related,45.0,,Novice,Novice,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_173,FullStack Engineer,Health,,,,,,,,,0 - 5,,,Unrelated,related,45.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_174,FullStack Engineer,Finance,,,,,,,,,15+,,,related,related,35.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_175,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,Unrelated,36.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_176,FullStack Engineer,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,46.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Intermediate,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_177,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,Unrelated,32.0,,Novice,Novice,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_178,FullStack Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,58.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_179,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,related,50.5,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_180,FullStack Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,50.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_181,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,45.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_182,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,Unrelated,24.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Intermediate,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_183,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,related,53.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_184,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,Unrelated,38.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_185,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,related,38.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_186,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,47.5,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_187,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,43.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_188,FullStack Engineer,Finance,,,,,,,,,15+,,,related,related,56.0,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_189,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,related,41.5,,Novice,Novice,,,,,,,,,,,,,,,,,Advanced,Novice,Advanced,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_190,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,related,related,34.0,,Novice,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Advanced,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_191,FullStack Engineer,Health,,,,,,,,,0 - 5,,,Unrelated,related,47.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_192,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,related,37.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_193,FullStack Engineer,Education,,,,,,,,,15+,,,Unrelated,related,45.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_194,FullStack Engineer,Education,,,,,,,,,15+,,,related,related,49.0,,Novice,Advanced,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_195,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,45.5,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_196,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,Unrelated,31.5,,Novice,Novice,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_197,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,related,46.0,,Intermediate,Novice,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_198,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,19.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Novice,1-2 years,,,,,,,,,,,,,,,,Low
FU_SYN_199,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,37.0,,Advanced,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_200,FullStack Engineer,Health,,,,,,,,,15+,,,related,Unrelated,41.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_201,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,54.5,,Advanced,Advanced,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_202,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,39.5,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_203,FullStack Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,39.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Advanced,Intermediate,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_204,FullStack Engineer,Finance,,,,,,,,,15+,,,related,Unrelated,51.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Novice,Advanced,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_205,FullStack Engineer,Finance,,,,,,,,,15+,,,related,Unrelated,41.0,,Advanced,Novice,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_206,FullStack Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,related,60.5,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,3-5 years,,,,,,,,,,,,,,,,High
FU_SYN_207,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,related,51.0,,Novice,Advanced,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_208,FullStack Engineer,Health,,,,,,,,,15+,,,Unrelated,Unrelated,54.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Advanced,Advanced,Novice,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_209,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,related,38.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Intermediate,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_210,FullStack Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,51.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_211,FullStack Engineer,Education,,,,,,,,,15+,,,Unrelated,Unrelated,50.0,,Advanced,Intermediate,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Novice,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_212,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,related,48.0,,Advanced,Advanced,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_213,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,36.5,,Novice,Intermediate,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_214,FullStack Engineer,Finance,,,,,,,,,0 - 5,,,related,related,32.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Advanced,Novice,Advanced,Novice,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_215,FullStack Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,58.0,,Intermediate,Advanced,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_216,FullStack Engineer,Finance,,,,,,,,,15+,,,related,related,48.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_217,FullStack Engineer,Health,,,,,,,,,0 - 5,,,related,related,38.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_218,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,38.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Intermediate,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_219,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,Unrelated,51.5,,Novice,Advanced,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_220,FullStack Engineer,Health,,,,,,,,,15+,,,related,related,40.5,,Intermediate,Novice,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Advanced,1-2 years,,,,,,,,,,,,,,,,Medium
FU_SYN_221,FullStack Engineer,Finance,,,,,,,,,6 - 14,,,related,related,42.0,,Novice,Novice,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Advanced,5+ years,,,,,,,,,,,,,,,,Medium
FU_SYN_222,FullStack Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,30.0,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Low
FU_SYN_223,FullStack Engineer,Education,,,,,,,,,15+,,,Unrelated,related,41.0,,Novice,Intermediate,,,,,,,,,,,,,,,,,Intermediate,Advanced,Intermediate,Novice,3-5 years,,,,,,,,,,,,,,,,Medium
FU_SYN_224,FullStack Engineer,Education,,,,,,,,,15+,,,Unrelated,related,48.5,,Advanced,Novice,,,,,,,,,,,,,,,,,Intermediate,Advanced,Intermediate,Advanced,3-5 years,,,,,,,,,,,,,,,,Medium
